90 90
51 74 4
51 75 4
51 76 4
51 77 4
51 78 4
51 79 4
51 80 10
51 81 10
51 82 10
51 83 10
51 84 10
51 85 10
51 86 10
51 87 10
51 88 10
51 89 10
52 0 10
52 1 10
52 2 10
52 3 10
52 4 10
52 5 10
52 6 10
52 7 10
52 8 10
52 9 10
52 10 10
52 11 10
52 12 10
52 13 10
52 14 10
52 15 10
52 16 10
52 17 10
52 18 10
52 19 10
52 20 10
52 21 10
52 22 10
52 23 10
52 24 10
52 25 8
52 26 1
52 27 1
52 28 1
52 29 1
52 30 1
52 31 1
52 32 1
52 33 1
52 34 1
52 35 1
52 36 1
52 37 1
52 38 1
52 39 1
52 40 1
52 41 1
52 42 1
52 43 1
52 44 1
52 45 1
52 46 1
52 47 1
52 48 1
52 49 1
52 50 1
52 51 1
52 52 1
52 53 1
52 54 1
52 55 1
52 56 1
52 57 1
52 58 1
52 59 1
52 60 1
52 61 1
52 62 1
52 63 1
52 64 4
52 65 4
52 66 4
52 67 4
52 68 4
52 69 4
52 70 4
52 71 4
52 72 4
52 73 4
52 74 4
52 75 4
52 76 4
52 77 4
52 78 4
52 79 10
52 80 10
52 81 10
52 82 10
52 83 10
52 84 10
52 85 10
52 86 10
52 87 10
52 88 10
52 89 10
53 0 10
53 1 10
53 2 10
53 3 10
53 4 10
53 5 10
53 6 10
53 7 10
53 8 10
53 9 10
53 10 10
53 11 10
53 12 10
53 13 10
53 14 10
53 15 10
53 16 10
53 17 10
53 18 10
53 19 10
53 20 10
53 21 10
53 22 10
53 23 10
53 24 10
53 25 10
53 26 1
53 27 1
53 28 1
53 29 1
53 30 1
53 31 1
53 32 1
53 33 1
53 34 1
53 35 1
53 36 1
53 37 1
53 38 1
53 39 1
53 40 1
53 41 1
53 42 1
53 43 1
53 44 1
53 45 1
53 46 1
53 47 1
53 48 1
53 49 1
53 50 1
53 51 1
53 52 1
53 53 1
53 54 1
53 55 1
53 56 1
53 57 1
53 58 1
53 59 1
53 60 1
53 61 1
53 62 1
53 63 1
53 64 4
53 65 4
53 66 4
53 67 4
53 68 4
53 69 4
53 70 4
53 71 4
53 72 4
53 73 4
53 74 4
53 75 4
53 76 4
53 77 4
53 78 10
53 79 10
53 80 10
53 81 10
53 82 10
53 83 10
53 84 10
53 85 10
53 86 10
53 87 10
53 88 10
53 89 10
54 0 10
54 1 10
54 2 10
54 3 10
54 4 10
54 5 10
54 6 10
54 7 10
54 8 10
54 9 10
54 10 10
54 11 10
54 12 10
54 13 10
54 14 10
54 15 10
54 16 10
54 17 10
54 18 10
54 19 10
54 20 10
54 21 10
54 22 10
54 23 10
54 24 10
54 25 10
54 26 1
54 27 1
54 28 1
54 29 1
54 30 1
54 31 1
54 32 1
54 33 1
54 34 1
54 35 1
54 36 1
54 37 1
54 38 1
54 39 1
54 40 1
54 41 1
54 42 1
54 43 1
54 44 1
54 45 1
54 46 1
54 47 1
54 48 1
54 49 1
54 50 1
54 51 1
54 52 1
54 53 1
54 54 1
54 55 1
54 56 1
54 57 1
54 58 1
54 59 1
54 60 1
54 61 1
54 62 1
54 63 1
54 64 1
54 65 4
54 66 4
54 67 4
54 68 4
54 69 4
54 70 4
54 71 4
54 72 4
54 73 4
54 74 4
54 75 4
54 76 4
54 77 10
54 78 10
54 79 10
54 80 10
54 81 10
54 82 10
54 83 10
54 84 10
54 85 10
54 86 10
54 87 10
54 88 10
54 89 10
55 0 10
55 1 10
55 2 10
55 3 10
55 4 10
55 5 10
55 6 10
55 7 10
55 8 10
55 9 10
55 10 10
55 11 10
55 12 10
55 13 10
55 14 10
55 15 10
55 16 10
55 17 10
55 18 10
55 19 10
55 20 10
55 21 10
55 22 10
55 23 10
55 24 10
55 25 10
55 26 1
55 27 1
55 28 1
55 29 1
55 30 1
55 31 1
55 32 1
55 33 1
55 34 1
55 35 1
55 36 1
55 37 1
55 38 1
55 39 1
55 40 1
55 41 1
55 42 1
55 43 1
55 44 1
55 45 1
55 46 1
55 47 1
55 48 1
55 49 1
55 50 1
55 51 1
55 52 1
55 53 1
55 54 1
55 55 1
55 56 1
55 57 1
55 58 1
55 59 1
55 60 1
55 61 1
55 62 1
55 63 1
55 64 1
55 65 4
55 66 4
55 67 4
55 68 4
55 69 4
55 70 4
55 71 4
55 72 4
55 73 4
55 74 4
55 75 4
55 76 10
55 77 10
55 78 10
55 79 10
55 80 10
55 81 10
55 82 10
55 83 10
55 84 10
55 85 10
55 86 10
55 87 10
55 88 10
55 89 10
56 0 10
56 1 10
56 2 10
56 3 10
56 4 10
56 5 10
56 6 10
56 7 10
56 8 10
56 9 10
56 10 10
56 11 10
56 12 10
56 13 10
56 14 10
56 15 10
56 16 10
56 17 10
56 18 10
56 19 10
56 20 10
56 21 10
56 22 10
56 23 10
56 24 10
56 25 10
56 26 1
56 27 1
56 28 1
56 29 1
56 30 1
56 31 1
56 32 1
56 33 1
56 34 1
56 35 1
56 36 1
56 37 1
56 38 1
56 39 1
56 40 1
56 41 1
56 42 1
56 43 1
56 44 1
56 45 1
56 46 1
56 47 1
56 48 1
56 49 1
56 50 1
56 51 1
56 52 1
56 53 1
56 54 1
56 55 1
56 56 1
56 57 1
56 58 1
56 59 1
56 60 1
56 61 1
56 62 1
56 63 1
56 64 1
56 65 1
56 66 4
56 67 4
56 68 4
56 69 4
56 70 4
56 71 4
56 72 4
56 73 4
56 74 4
56 75 10
56 76 10
56 77 10
56 78 10
56 79 10
56 80 10
56 81 10
56 82 10
56 83 10
56 84 10
56 85 10
56 86 10
56 87 10
56 88 10
56 89 10
57 0 10
57 1 10
57 2 10
57 3 10
57 4 10
57 5 10
57 6 10
57 7 10
57 8 10
57 9 10
57 10 10
57 11 10
57 12 10
57 13 10
57 14 10
57 15 10
57 16 10
57 17 10
57 18 10
57 19 10
57 20 10
57 21 10
57 22 10
57 23 10
57 24 10
57 25 10
57 26 1
57 27 1
57 28 1
57 29 1
57 30 1
57 31 1
57 32 1
57 33 1
57 34 1
57 35 1
57 36 1
57 37 1
57 38 1
57 39 1
57 40 1
57 41 1
57 42 1
57 43 1
57 44 1
57 45 1
57 46 1
57 47 1
57 48 1
57 49 1
57 50 1
57 51 1
57 52 1
57 53 1
57 54 1
57 55 1
57 56 1
57 57 1
57 58 1
57 59 1
57 60 1
57 61 1
57 62 1
57 63 1
57 64 1
57 65 1
57 66 1
57 67 4
57 68 4
57 69 4
57 70 4
57 71 4
57 72 4
57 73 4
57 74 10
57 75 10
57 76 10
57 77 10
57 78 10
57 79 10
57 80 10
57 81 10
57 82 10
57 83 10
57 84 10
57 85 10
57 86 10
57 87 10
57 88 10
57 89 10
58 0 10
58 1 10
58 2 10
58 3 10
58 4 10
58 5 10
58 6 10
58 7 10
58 8 10
58 9 10
58 10 10
58 11 10
58 12 10
58 13 10
58 14 10
58 15 10
58 16 10
58 17 10
58 18 10
58 19 10
58 20 10
58 21 10
58 22 10
58 23 10
58 24 10
58 25 10
58 26 1
58 27 1
58 28 1
58 29 1
58 30 1
58 31 1
58 32 1
58 33 1
58 34 1
58 35 1
58 36 1
58 37 1
58 38 1
58 39 1
58 40 1
58 41 1
58 42 1
58 43 1
58 44 1
58 45 1
58 46 1
58 47 1
58 48 1
58 49 1
58 50 1
58 51 1
58 52 1
58 53 1
58 54 1
58 55 1
58 56 1
58 57 1
58 58 1
58 59 1
58 60 1
58 61 1
58 62 1
58 63 1
58 64 1
58 65 1
58 66 1
58 67 1
58 68 4
58 69 4
58 70 4
58 71 4
58 72 4
58 73 10
58 74 10
58 75 10
58 76 10
58 77 10
58 78 10
58 79 10
58 80 10
58 81 10
58 82 10
58 83 10
58 84 10
58 85 10
58 86 10
58 87 10
58 88 10
58 89 10
59 0 10
59 1 10
59 2 10
59 3 10
59 4 10
59 5 10
59 6 10
59 7 10
59 8 10
59 9 10
59 10 10
59 11 10
59 12 10
59 13 10
59 14 10
59 15 10
59 16 10
59 17 10
59 18 10
59 19 10
59 20 10
59 21 10
59 22 10
59 23 10
59 24 10
59 25 10
59 26 1
59 27 1
59 28 1
59 29 1
59 30 1
59 31 1
59 32 1
59 33 1
59 34 1
59 35 1
59 36 1
59 37 1
59 38 1
59 39 1
59 40 1
59 41 1
59 42 1
59 43 1
59 44 1
59 45 1
59 46 1
59 47 1
59 48 1
59 49 1
59 50 1
59 51 1
59 52 1
59 53 1
59 54 1
59 55 1
59 56 1
59 57 1
59 58 1
59 59 1
59 60 1
59 61 1
59 62 1
59 63 1
59 64 1
59 65 1
59 66 1
59 67 1
59 68 1
59 69 4
59 70 4
59 71 4
59 72 10
59 73 10
59 74 10
59 75 10
59 76 10
59 77 10
59 78 10
59 79 10
59 80 10
59 81 10
59 82 10
59 83 10
59 84 10
59 85 10
59 86 10
59 87 10
59 88 10
59 89 10
60 0 10
60 1 10
60 2 10
60 3 10
60 4 10
60 5 10
60 6 10
60 7 10
60 8 10
60 9 10
60 10 10
60 11 10
60 12 10
60 13 10
60 14 10
60 15 10
60 16 10
60 17 10
60 18 10
60 19 10
60 20 10
60 21 10
60 22 10
60 23 10
60 24 10
60 25 10
60 26 1
60 27 1
60 28 1
60 29 1
60 30 1
60 31 1
60 32 1
60 33 1
60 34 1
60 35 1
60 36 1
60 37 1
60 38 1
60 39 1
60 40 1
60 41 1
60 42 1
60 43 1
60 44 1
60 45 1
60 46 1
60 47 1
60 48 1
60 49 1
60 50 1
60 51 1
60 52 1
60 53 1
60 54 1
60 55 1
60 56 1
60 57 1
60 58 1
60 59 1
60 60 1
60 61 1
60 62 1
60 63 1
60 64 1
60 65 1
60 66 1
60 67 1
60 68 1
60 69 1
60 70 4
60 71 10
60 72 10
60 73 10
60 74 10
60 75 10
60 76 10
60 77 10
60 78 10
60 79 10
60 80 10
60 81 10
60 82 10
60 83 10
60 84 10
60 85 10
60 86 10
60 87 10
60 88 10
60 89 10
61 0 10
61 1 10
61 2 10
61 3 10
61 4 10
61 5 10
61 6 10
61 7 10
61 8 10
61 9 10
61 10 10
61 11 10
61 12 10
61 13 10
61 14 10
61 15 10
61 16 10
61 17 10
61 18 10
61 19 10
61 20 10
61 21 10
61 22 10
61 23 10
61 24 10
61 25 10
61 26 1
61 27 1
61 28 1
61 29 1
61 30 1
61 31 1
61 32 1
61 33 1
61 34 1
61 35 1
61 36 1
61 37 1
61 38 1
61 39 1
61 40 1
61 41 1
61 42 1
61 43 1
61 44 1
61 45 1
61 46 1
61 47 1
61 48 1
61 49 1
61 50 1
61 51 1
61 52 1
61 53 1
61 54 1
61 55 1
61 56 1
61 57 1
61 58 1
61 59 1
61 60 1
61 61 1
61 62 1
61 63 1
61 64 1
61 65 1
61 66 1
61 67 1
61 68 1
61 69 1
61 70 10
61 71 10
61 72 10
61 73 10
61 74 10
61 75 10
61 76 10
61 77 10
61 78 10
61 79 10
61 80 10
61 81 10
61 82 10
61 83 10
61 84 10
61 85 10
61 86 10
61 87 10
61 88 10
61 89 10
62 0 10
62 1 10
62 2 10
62 3 10
62 4 10
62 5 10
62 6 10
62 7 10
62 8 10
62 9 10
62 10 10
62 11 10
62 12 10
62 13 10
62 14 10
62 15 10
62 16 10
62 17 10
62 18 10
62 19 10
62 20 10
62 21 10
62 22 10
62 23 10
62 24 10
62 25 1
62 26 1
62 27 1
62 28 1
62 29 1
62 30 1
62 31 1
62 32 1
62 33 1
62 34 1
62 35 1
62 36 1
62 37 1
62 38 1
62 39 1
62 40 1
62 41 1
62 42 1
62 43 1
62 44 1
62 45 1
62 46 1
62 47 1
62 48 1
62 49 1
62 50 1
62 51 1
62 52 1
62 53 1
62 54 1
62 55 1
62 56 1
62 57 1
62 58 1
62 59 1
62 60 1
62 61 1
62 62 1
62 63 1
62 64 1
62 65 1
62 66 1
62 67 1
62 68 1
62 69 1
62 70 10
62 71 10
62 72 10
62 73 10
62 74 10
62 75 10
62 76 10
62 77 10
62 78 10
62 79 10
62 80 10
62 81 10
62 82 10
62 83 10
62 84 10
62 85 10
62 86 10
62 87 10
62 88 10
62 89 10
63 0 10
63 1 10
63 2 10
63 3 10
63 4 10
63 5 10
63 6 10
63 7 10
63 8 10
63 9 10
63 10 10
63 11 10
63 12 10
63 13 10
63 14 10
63 15 10
63 16 10
63 17 10
63 18 10
63 19 10
63 20 10
63 21 10
63 22 10
63 23 10
63 24 10
63 25 1
63 26 1
63 27 1
63 28 1
63 29 1
63 30 1
63 31 1
63 32 1
63 33 1
63 34 1
63 35 1
63 36 1
63 37 1
63 38 1
63 39 1
63 40 1
63 41 1
63 42 1
63 43 1
63 44 1
63 45 1
63 46 1
63 47 1
63 48 1
63 49 1
63 50 1
63 51 1
63 52 1
63 53 1
63 54 1
63 55 1
63 56 1
63 57 1
63 58 1
63 59 1
63 60 1
63 61 1
63 62 1
63 63 1
63 64 1
63 65 1
63 66 1
63 67 1
63 68 1
63 69 1
63 70 10
63 71 10
63 72 10
63 73 10
63 74 10
63 75 10
63 76 10
63 77 10
63 78 10
63 79 10
63 80 10
63 81 10
63 82 10
63 83 10
63 84 10
63 85 10
63 86 10
63 87 10
63 88 10
63 89 10
64 0 10
64 1 10
64 2 10
64 3 10
64 4 10
64 5 10
64 6 10
64 7 10
64 8 10
64 9 10
64 10 10
64 11 10
64 12 10
64 13 10
64 14 10
64 15 10
64 16 10
64 17 10
64 18 10
64 19 10
64 20 10
64 21 10
64 22 10
64 23 10
64 24 1
64 25 1
64 26 1
64 27 1
64 28 1
64 29 1
64 30 1
64 31 1
64 32 1
64 33 1
64 34 1
64 35 1
64 36 1
64 37 1
64 38 1
64 39 1
64 40 1
64 41 1
64 42 1
64 43 1
64 44 1
64 45 1
64 46 1
64 47 1
64 48 1
64 49 1
64 50 1
64 51 1
64 52 1
64 53 1
64 54 1
64 55 1
64 56 1
64 57 1
64 58 1
64 59 1
64 60 1
64 61 1
64 62 1
64 63 1
64 64 1
64 65 1
64 66 1
64 67 1
64 68 1
64 69 1
64 70 10
64 71 10
64 72 10
64 73 10
64 74 10
64 75 10
64 76 10
64 77 10
64 78 10
64 79 10
64 80 10
64 81 10
64 82 10
64 83 10
64 84 10
64 85 10
64 86 10
64 87 10
64 88 10
64 89 10
65 0 10
65 1 10
65 2 10
65 3 10
65 4 10
65 5 10
65 6 10
65 7 10
65 8 10
65 9 10
65 10 10
65 11 10
65 12 10
65 13 10
65 14 10
65 15 10
65 16 10
65 17 10
65 18 10
65 19 10
65 20 10
65 21 10
65 22 10
65 23 1
65 24 1
65 25 1
65 26 1
65 27 1
65 28 1
65 29 1
65 30 1
65 31 1
65 32 1
65 33 1
65 34 1
65 35 1
65 36 1
65 37 1
65 38 1
65 39 1
65 40 1
65 41 1
65 42 1
65 43 1
65 44 1
65 45 1
65 46 1
65 47 1
65 48 1
65 49 1
65 50 1
65 51 1
65 52 1
65 53 1
65 54 1
65 55 1
65 56 1
65 57 1
65 58 1
65 59 1
65 60 1
65 61 1
65 62 1
65 63 1
65 64 1
65 65 1
65 66 1
65 67 1
65 68 1
65 69 1
65 70 10
65 71 10
65 72 10
65 73 10
65 74 10
65 75 10
65 76 10
65 77 10
65 78 10
65 79 10
65 80 10
65 81 10
65 82 10
65 83 10
65 84 10
65 85 10
65 86 10
65 87 10
65 88 10
65 89 10
66 0 10
66 1 10
66 2 10
66 3 10
66 4 10
66 5 10
66 6 10
66 7 10
66 8 10
66 9 10
66 10 10
66 11 10
66 12 10
66 13 10
66 14 10
66 15 10
66 16 10
66 17 10
66 18 10
66 19 10
66 20 10
66 21 10
66 22 1
66 23 1
66 24 1
66 25 1
66 26 1
66 27 1
66 28 1
66 29 1
66 30 1
66 31 1
66 32 1
66 33 1
66 34 1
66 35 1
66 36 1
66 37 1
66 38 1
66 39 1
66 40 1
66 41 1
66 42 1
66 43 1
66 44 1
66 45 1
66 46 1
66 47 1
66 48 1
66 49 1
66 50 1
66 51 1
66 52 1
66 53 1
66 54 1
66 55 1
66 56 1
66 57 1
66 58 1
66 59 1
66 60 1
66 61 1
66 62 1
66 63 1
66 64 1
66 65 1
66 66 1
66 67 1
66 68 1
66 69 1
66 70 10
66 71 10
66 72 10
66 73 10
66 74 10
66 75 10
66 76 10
66 77 10
66 78 10
66 79 10
66 80 10
66 81 10
66 82 10
66 83 10
66 84 10
66 85 10
66 86 10
66 87 10
66 88 10
66 89 10
67 0 10
67 1 10
67 2 10
67 3 10
67 4 10
67 5 10
67 6 10
67 7 10
67 8 10
67 9 10
67 10 10
67 11 10
67 12 10
67 13 10
67 14 3
67 15 3
67 16 3
67 17 3
67 18 3
67 19 3
67 20 3
67 21 1
67 22 1
67 23 1
67 24 1
67 25 1
67 26 1
67 27 1
67 28 1
67 29 1
67 30 1
67 31 1
67 32 1
67 33 1
67 34 1
67 35 1
67 36 1
67 37 1
67 38 1
67 39 1
67 40 1
67 41 1
67 42 1
67 43 1
67 44 1
67 45 1
67 46 1
67 47 1
67 48 1
67 49 1
67 50 1
67 51 1
67 52 1
67 53 1
67 54 1
67 55 1
67 56 1
67 57 1
67 58 1
67 59 1
67 60 1
67 61 1
67 62 1
67 63 1
67 64 1
67 65 1
67 66 1
67 67 1
67 68 1
67 69 1
67 70 10
67 71 10
67 72 10
67 73 10
67 74 10
67 75 10
67 76 10
67 77 10
67 78 10
67 79 10
67 80 10
67 81 10
67 82 10
67 83 10
67 84 10
67 85 10
67 86 10
67 87 10
67 88 10
67 89 10
68 0 9
68 1 9
68 2 9
68 3 9
68 4 9
68 5 9
68 6 9
68 7 9
68 8 9
68 9 9
68 10 9
68 11 9
68 12 9
68 13 9
68 14 3
68 15 3
68 16 3
68 17 3
68 18 3
68 19 3
68 20 3
68 21 3
68 22 1
68 23 1
68 24 1
68 25 1
68 26 1
68 27 1
68 28 1
68 29 1
68 30 1
68 31 1
68 32 1
68 33 1
68 34 1
68 35 1
68 36 1
68 37 1
68 38 1
68 39 1
68 40 1
68 41 1
68 42 1
68 43 1
68 44 1
68 45 1
68 46 1
68 47 1
68 48 1
68 49 1
68 50 1
68 51 1
68 52 1
68 53 1
68 54 1
68 55 1
68 56 1
68 57 1
68 58 1
68 59 1
68 60 1
68 61 1
68 62 1
68 63 1
68 64 1
68 65 1
68 66 1
68 67 1
68 68 1
68 69 1
68 70 10
68 71 10
68 72 9
68 73 9
68 74 9
68 75 9
68 76 9
68 77 9
68 78 9
68 79 9
68 80 9
68 81 9
68 82 9
68 83 9
68 84 9
68 85 9
68 86 9
68 87 9
68 88 9
68 89 9
69 0 9
69 1 9
69 2 9
69 3 9
69 4 9
69 5 9
69 6 9
69 7 9
69 8 9
69 9 9
69 10 9
69 11 9
69 12 9
69 13 9
69 14 9
69 15 3
69 16 3
69 17 3
69 18 3
69 19 3
69 20 3
69 21 3
69 22 3
69 23 1
69 24 1
69 25 1
69 26 1
69 27 1
69 28 1
69 29 1
69 30 1
69 31 1
69 32 1
69 33 1
69 34 1
69 35 1
69 36 1
69 37 1
69 38 1
69 39 1
69 40 1
69 41 1
69 42 1
69 43 1
69 44 1
69 45 1
69 46 1
69 47 1
69 48 1
69 49 1
69 50 1
69 51 1
69 52 1
69 53 1
69 54 1
69 55 1
69 56 1
69 57 1
69 58 1
69 59 1
69 60 1
69 61 1
69 62 1
69 63 1
69 64 1
69 65 1
69 66 1
69 67 1
69 68 1
69 69 1
69 70 1
69 71 9
69 72 9
69 73 9
69 74 9
69 75 9
69 76 9
69 77 9
69 78 9
69 79 9
69 80 9
69 81 9
69 82 9
69 83 9
69 84 9
69 85 9
69 86 9
69 87 9
69 88 9
69 89 9
70 0 9
70 1 9
70 2 9
70 3 9
70 4 9
70 5 9
70 6 9
70 7 9
70 8 9
70 9 9
70 10 9
70 11 9
70 12 9
70 13 9
70 14 9
70 15 9
70 16 3
70 17 3
70 18 3
70 19 3
70 20 3
70 21 3
70 22 3
70 23 3
70 24 1
70 25 1
70 26 1
70 27 1
70 28 1
70 29 1
70 30 1
70 31 1
70 32 1
70 33 1
70 34 1
70 35 1
70 36 1
70 37 1
70 38 1
70 39 1
70 40 1
70 41 1
70 42 1
70 43 1
70 44 1
70 45 1
70 46 1
70 47 1
70 48 1
70 49 1
70 50 1
70 51 1
70 52 1
70 53 1
70 54 1
70 55 1
70 56 1
70 57 1
70 58 1
70 59 1
70 60 1
70 61 1
70 62 1
70 63 1
70 64 1
70 65 1
70 66 1
70 67 1
70 68 1
70 69 1
70 70 1
70 71 9
70 72 9
70 73 9
70 74 9
70 75 9
70 76 9
70 77 9
70 78 9
70 79 9
70 80 9
70 81 9
70 82 9
70 83 9
70 84 9
70 85 9
70 86 9
70 87 9
70 88 9
70 89 9
71 0 9
71 1 9
71 2 9
71 3 9
71 4 9
71 5 9
71 6 9
71 7 9
71 8 9
71 9 9
71 10 9
71 11 9
71 12 9
71 13 9
71 14 9
71 15 9
71 16 9
71 17 3
71 18 3
71 19 3
71 20 3
71 21 3
71 22 3
71 23 3
71 24 3
71 25 1
71 26 1
71 27 1
71 28 1
71 29 1
71 30 1
71 31 1
71 32 1
71 33 1
71 34 1
71 35 1
71 36 1
71 37 1
71 38 1
71 39 1
71 40 1
71 41 1
71 42 1
71 43 1
71 44 1
71 45 1
71 46 1
71 47 1
71 48 1
71 49 1
71 50 1
71 51 1
71 52 1
71 53 1
71 54 1
71 55 1
71 56 1
71 57 1
71 58 1
71 59 1
71 60 1
71 61 1
71 62 1
71 63 1
71 64 1
71 65 1
71 66 1
71 67 1
71 68 1
71 69 1
71 70 1
71 71 9
71 72 9
71 73 9
71 74 9
71 75 9
71 76 9
71 77 9
71 78 9
71 79 9
71 80 9
71 81 9
71 82 9
71 83 9
71 84 9
71 85 9
71 86 9
71 87 9
71 88 9
71 89 9
72 0 9
72 1 9
72 2 9
72 3 9
72 4 9
72 5 9
72 6 9
72 7 9
72 8 9
72 9 9
72 10 9
72 11 9
72 12 9
72 13 9
72 14 9
72 15 9
72 16 9
72 17 9
72 18 3
72 19 3
72 20 3
72 21 3
72 22 3
72 23 3
72 24 3
72 25 3
72 26 1
72 27 1
72 28 1
72 29 1
72 30 1
72 31 1
72 32 1
72 33 1
72 34 1
72 35 1
72 36 1
72 37 1
72 38 1
72 39 1
72 40 1
72 41 1
72 42 1
72 43 1
72 44 1
72 45 1
72 46 1
72 47 1
72 48 1
72 49 1
72 50 1
72 51 1
72 52 1
72 53 1
72 54 1
72 55 1
72 56 1
72 57 1
72 58 1
72 59 1
72 60 1
72 61 1
72 62 1
72 63 1
72 64 1
72 65 1
72 66 1
72 67 1
72 68 1
72 69 1
72 70 1
72 71 9
72 72 9
72 73 9
72 74 9
72 75 9
72 76 9
72 77 9
72 78 9
72 79 9
72 80 9
72 81 9
72 82 9
72 83 9
72 84 9
72 85 9
72 86 9
72 87 9
72 88 9
72 89 9
73 0 9
73 1 9
73 2 9
73 3 9
73 4 9
73 5 9
73 6 9
73 7 9
73 8 9
73 9 9
73 10 9
73 11 9
73 12 9
73 13 9
73 14 9
73 15 9
73 16 9
73 17 9
73 18 9
73 19 3
73 20 3
73 21 3
73 22 3
73 23 3
73 24 3
73 25 3
73 26 3
73 27 1
73 28 1
73 29 1
73 30 1
73 31 1
73 32 1
73 33 1
73 34 1
73 35 1
73 36 1
73 37 1
73 38 1
73 39 1
73 40 1
73 41 1
73 42 1
73 43 1
73 44 1
73 45 1
73 46 1
73 47 1
73 48 1
73 49 1
73 50 1
73 51 1
73 52 1
73 53 1
73 54 1
73 55 1
73 56 1
73 57 1
73 58 1
73 59 1
73 60 1
73 61 1
73 62 1
73 63 1
73 64 1
73 65 1
73 66 1
73 67 1
73 68 1
73 69 1
73 70 1
73 71 9
73 72 9
73 73 9
73 74 9
73 75 9
73 76 9
73 77 9
73 78 9
73 79 9
73 80 9
73 81 9
73 82 9
73 83 9
73 84 9
73 85 9
73 86 9
73 87 9
73 88 9
73 89 9
74 0 9
74 1 9
74 2 9
74 3 9
74 4 9
74 5 9
74 6 9
74 7 9
74 8 9
74 9 9
74 10 9
74 11 9
74 12 9
74 13 9
74 14 9
74 15 9
74 16 9
74 17 9
74 18 9
74 19 9
74 20 3
74 21 3
74 22 3
74 23 3
74 24 3
74 25 3
74 26 3
74 27 3
74 28 1
74 29 1
74 30 1
74 31 1
74 32 1
74 33 1
74 34 1
74 35 1
74 36 1
74 37 1
74 38 1
74 39 1
74 40 1
74 41 1
74 42 1
74 43 1
74 44 1
74 45 1
74 46 1
74 47 1
74 48 1
74 49 1
74 50 1
74 51 1
74 52 1
74 53 1
74 54 1
74 55 1
74 56 1
74 57 1
74 58 1
74 59 1
74 60 1
74 61 1
74 62 1
74 63 1
74 64 1
74 65 1
74 66 1
74 67 1
74 68 1
74 69 1
74 70 1
74 71 9
74 72 9
74 73 9
74 74 9
74 75 9
74 76 9
74 77 9
74 78 9
74 79 9
74 80 9
74 81 9
74 82 9
74 83 9
74 84 9
74 85 9
74 86 9
74 87 9
74 88 9
74 89 9
75 0 9
75 1 9
75 2 9
75 3 9
75 4 9
75 5 9
75 6 9
75 7 9
75 8 9
75 9 9
75 10 9
75 11 9
75 12 9
75 13 9
75 14 9
75 15 9
75 16 9
75 17 9
75 18 9
75 19 9
75 20 9
75 21 3
75 22 3
75 23 3
75 24 3
75 25 3
75 26 3
75 27 3
75 28 3
75 29 1
75 30 1
75 31 1
75 32 1
75 33 1
75 34 1
75 35 1
75 36 1
75 37 1
75 38 1
75 39 1
75 40 1
75 41 1
75 42 1
75 43 1
75 44 1
75 45 1
75 46 1
75 47 1
75 48 1
75 49 1
75 50 1
75 51 1
75 52 1
75 53 1
75 54 1
75 55 1
75 56 1
75 57 1
75 58 1
75 59 1
75 60 1
75 61 1
75 62 1
75 63 1
75 64 1
75 65 1
75 66 1
75 67 1
75 68 1
75 69 1
75 70 1
75 71 9
75 72 9
75 73 9
75 74 9
75 75 9
75 76 9
75 77 9
75 78 9
75 79 9
75 80 9
75 81 9
75 82 9
75 83 9
75 84 9
75 85 9
75 86 9
75 87 9
75 88 9
75 89 9
76 0 9
76 1 9
76 2 9
76 3 9
76 4 9
76 5 9
76 6 9
76 7 9
76 8 9
76 9 9
76 10 9
76 11 9
76 12 9
76 13 9
76 14 9
76 15 9
76 16 9
76 17 9
76 18 9
76 19 9
76 20 9
76 21 9
76 22 3
76 23 3
76 24 3
76 25 3
76 26 3
76 27 3
76 28 3
76 29 3
76 30 1
76 31 1
76 32 1
76 33 1
76 34 1
76 35 1
76 36 1
76 37 1
76 38 1
76 39 1
76 40 1
76 41 1
76 42 1
76 43 1
76 44 1
76 45 1
76 46 1
76 47 1
76 48 1
76 49 1
76 50 1
76 51 1
76 52 1
76 53 1
76 54 1
76 55 1
76 56 1
76 57 1
76 58 1
76 59 1
76 60 1
76 61 1
76 62 1
76 63 1
76 64 1
76 65 1
76 66 1
76 67 1
76 68 1
76 69 1
76 70 2
76 71 2
76 72 9
76 73 9
76 74 9
76 75 9
76 76 9
76 77 9
76 78 9
76 79 9
76 80 9
76 81 9
76 82 9
76 83 9
76 84 9
76 85 9
76 86 9
76 87 9
76 88 9
76 89 9
77 0 9
77 1 9
77 2 9
77 3 9
77 4 9
77 5 9
77 6 9
77 7 9
77 8 9
77 9 9
77 10 9
77 11 9
77 12 9
77 13 9
77 14 9
77 15 9
77 16 9
77 17 9
77 18 9
77 19 9
77 20 9
77 21 9
77 22 9
77 23 3
77 24 3
77 25 3
77 26 3
77 27 3
77 28 3
77 29 3
77 30 3
77 31 3
77 32 3
77 33 3
77 34 3
77 35 3
77 36 3
77 37 3
77 38 3
77 39 3
77 40 3
77 41 3
77 42 3
77 43 3
77 44 3
77 45 3
77 46 3
77 47 3
77 48 3
77 49 3
77 50 3
77 51 3
77 52 1
77 53 1
77 54 1
77 55 1
77 56 1
77 57 1
77 58 1
77 59 1
77 60 1
77 61 1
77 62 1
77 63 1
77 64 1
77 65 1
